timestamp,username,likes,caption,comments,url
2026-01-20T00:01:21.000Z,takemari1219,18230,"チリツモあるのみ！
よく寝てよく食べてよく動く！🔥

#マリネス",64,https://www.instagram.com/p/DTtipO4kq6H/
2024-05-01T12:55:54.000Z,takemari1219,103201,"チリツモを続けた結果、妊娠前より痩せました🥹👏

今までで1番楽しいダイエットだったし
1番結果が出たダイエットだったと思います🥹

ハイライトにラスト100日の生活をまとめているので
良かったら見てね!!

今後もたくさんこの経験を発信していくから
フォローして待っててねー!!!

#宅トレ
#マリネス
#産後ダイエット
#ダイエット
#mariness",584,https://www.instagram.com/p/C6bS9dpvrO9/
2024-09-07T09:48:51.000Z,holistic_remedialtherapy,595,"リメディアルセラピーとは、治療の（Remedial）マッサージという意味で、自然療法先進国オーストラリアではオーストラリア政府認定の資格です。オーストラリアでは治療行為として「マッサージ療法」が確立しているため、民間医療保険の適用が認められています。
⁡
リメディアルセラピストは、
広範な身体評価技術やマッサージ技術を用いて
⁡
　『 筋骨格系の不具合を解消するマッサージ 』
⁡
⁡
としてクライアントの体に合わせてオーダーメイドでマッサージを提供します。
⁡
専門的な解剖学的知識により、
クライアントの身体の状態を
⁡
「目で観ること・触れること・聴くこと」により判断し
必要なテクニックを使い分けるのがリメディアルセラピーです。
⁡
⁡
リメディアルセラピーの起源は、紀元前まで遡り、特に、スウェディッシュマッサージからの影響を受けていることが、様々な文献の中からわかっています。 
⁡
これらのマッサージの歴史と、現代のフィジオセラピー（理学療法）が融合し、 科学的および治療的実践のもと改良され、リメディアルセラピーとしてオーストラリアで確立され、2001年オーストラリア政府によって国家資格に認定されました。 
⁡
⁡
日本でリメディアルセラピーができる豪州認定セラピストの数はまだ少なく、学べる教育機関も希少価値が高いのが現状です。
⁡
⁡
⁡
⁡
【夢を形に。アナタの技術を世界基準へ進化させる】
⁡
⁡
当スクールは、誰もが「夢と希望」を持てる世の中になるために。
『夢を形に。アナタの技術を世界基準へ進化させる』をテーマに掲げています。
⁡
日本では予防医療先進国オーストラリアのように、
セラピストに国家資格制度がなく、
⁡
「人間の体の基礎となる、医療レベルの解剖学の知識やテクニック学ぶ環境」が与えられていないのが現状です。
⁡
⁡
わざわざ海外に留学して、高額な学費を投資なくても日本で
⁡
「世界基準のセラピーを学ぶことができる」 
⁡
オリジナルの教育プログラムが2020年8月に完成し、「ホリスティックリメディアルセラピー協会」が設立されました。
⁡
⁡
⁡
現代は「個」の時代です。どんな環境、バックグラウンドの女性でも 何歳からでもチャレンジでき「自分な好きなことだけで仕事ができる」環境を実現させるため、当スクールは
⁡
⁡
“女性の自立型人材の発掘とサポート”を
積極的に取り組んでおります。
⁡
また、世界基準のホリスティックケアセラピスト＝自然療法の専門家が日本に増えることによって、1人でも多くのお客様の“未病”と呼ばれる状態（体の不調や痛み）を根本的に解決し、 IHRAセラピストが「お客様の人生を大きく変えられる」きっかけになっていただければと願います。
⁡
⁡
その結果、「日本の予防医療の発展への貢献」に繋がると信じて、スクール事業を行っております。
⁡
⁡
　　　　　　
　　　
⁡
⁡
⁡
⁡
⁡
💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐
⁡
代表理事　マキロヒルオマ　理沙
講師引退まで残り
14年4ヶ月。
⁡
５０歳になったら、講師は引退します！
⁡
継承者を育てて、次世代のために
全てを繋ぎ渡します。
⁡
⁡
💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐💐
⁡
⁡
あなたの技術を世界基準のセラピーへ進化させる
⁡
機能解剖学にもとづいた
ホリスティック機能解剖学オンラインアカデミー
⁡
全国海外　700名の
素晴らしいエネルギーが集まった
特別なオンラインサロン♡
⁡
会員様募集開始！
現在ご入会できます！！
⁡
「ずっと学んでみたかった！！」が沢山詰まった
専門的な“人体の知識”を1からしっかり
学べる授業内容！！
⁡
⁡
オンラインサロンの申し込みは
詳しくは、HPをご覧ください。
⁡
こちらをクリック
↓
@holistic_remedialtherapy
⁡
⁡
⁡
⁡
#リメディアルセラピー 
#リメディアルセラピスト
#リメディアルマッサージ
#マッサージスクール
#エステスクール 
#セラピストと繋がりたい 
#セラピストになりたい 
#セラピストスクール 
#セラピスト養成講座 
#リラクゼーションサロン 
#リラクゼーション 
#リラクゼーションマッサージ 
#リラクゼーション整体 
#リラクゼーションエステ",0,https://www.instagram.com/p/C_nImjtSPFE/
2025-10-02T12:19:44.000Z,juntakeda.bf,26120,"🔻【神ストレッチ欲しい方】

私の年齢をコメントしてください←前の投稿に出てるわよ❤️

《DM➡︎神ストレッチ》のステップ！
⁡
－－－－－－－－－－－－
⁡
【保存】していつでも動画を見返せるようにしましょう！
⁡
床バレエを一緒に行ってみたらコメントで教えてください！
⁡
月1募集の『おうち床バレエ教室』の詳細は
プロフィールのURLから
ゲットできます
↓↓↓↓↓↓
@juntakeda.bf
⁡
－－－－－－－－－－－－
⁡
[Save] and stretch together later!
① If you want to workout together please comment !→ »🔥 »
⁡
－－－－－－－－－－－－
⁡
YouTube もやっているので
【床バレエ竹田純】で
チェックしてみて🔥
⁡
－－－－－－－－－－－－
⁡
いきなり動くと
体の痛みの原因となりますので
少しずつできる範囲からでOKなので
ゆっくりとお願いします🙇‍♂️
⁡
本日も少しでもできたら素晴らしいです〜👏
⁡
－－－－－－－－－－－－
⁡
🔥現在の活動と話題の床バレエとは？🔥
⁡
私は
フランスで90年間大人気の
床×バレエの専門家です。
⁡
バレリーナ筋肉で…
・痩せたい
・整体したい
・つけたくない筋肉ばかりついてしまい怪我しやすいので別人に変わりたい　
の方にはオススメの床バレエです！
⁡
床バレエとバレエの違いは？
・飛ばなくていい
・柔らかくなくていい
・つま先で立たなくていい
・回転しなくていい
ので
床バレエは
【寝たまま開脚なしに誰でもバレリーナ筋肉をつけれるバレエ】です。
⁡
ジュン先生の床バレエはどこで受けれるの？
・おうち床バレエ教室 
のみです。
 詳細は、プロフィールのリンクからお願いします🙇‍♂️ 
－－－－－－－－－－－－
⁡
#肩こり 
#肩こり改善 
#肩こり解消 
#肩凝り 
#美ボディ女子
#美尻王子
#床バレエ
#痩せる
#training
#trainingday 
#workout
#exercise 
#diet
#stretch 
#ダイエット
#bellyfatburner",12257,https://www.instagram.com/p/DPTneeeATA-/
2025-07-26T07:47:27.000Z,takemari1219,12032,"5時起きで朝ごはん食べるまで！

最近最高に目覚め良い🥹

飲んでるプロテインと青汁は @mariness_official",95,https://www.instagram.com/p/DMkCmZvO_lm/
2024-07-05T12:14:17.000Z,juntakeda.bf,23793,"🔻《月1限定募集中》

おうち床バレエ教室のご案内&勉強会へ参加されたい方は

【床バレエ教室】

とコメントください☺️

🔻隠れポイントはコメント欄💬見てください！
⁡
⁡
＊＊＊＊＊＊＊
【保存】して後で一緒にストレッチしましょう！
⁡
✴︎一緒にやってみる方は　
→ 「✋」
⁡
✴︎2セットはできなかったけどやった✨方は
→「🔥」
⁡
✴︎2セットやりきった✨方は
→ 「🔥🔥🔥」
⁡
✴︎2セット以上できた✨方は
→「❤️❤️❤️」
⁡
コメントお待ちしてます‼️
⁡
－－－－－－－－－－－－
⁡
みなさんのフォローが励みになります！
@juntakeda.bf
一緒に頑張りましょう🔥
⁡
－－－－－－－－－－－－
⁡
YouTube もやっているので
【床バレエ竹田純】で
チェックしてみて🔥
⁡
－－－－－－－－－－－－
⁡
おうち床バレエ教室にご興味ある方は
プロフィールのリンクにある
HPからLINE登録してみて🔥
@juntakeda.bf
⁡
＊＊＊＊＊＊＊ 
⁡
[Save] and stretch together later!
① If you want to workout together please comment !→”🔥”
⁡
いきなり動くと
体の痛みの原因となりますので
少しずつできる範囲からでOKなので
ゆっくりとお願いします🙇‍♂️
⁡
本日も少しでもできたら素晴らしいです〜👏
⁡
－－－－－－－－－－－－
⁡
🔥現在の活動と話題の床バレエとは？🔥
⁡
私は
フランスで90年間大人気の
床×バレエの専門家です。
⁡
バレリーナ筋肉で…
・痩せたい
・整体したい
・つけたくない筋肉ばかりついてしまい怪我しやすいので別人に変わりたい　
の方にはオススメの床バレエです！
⁡
床バレエとバレエの違いは？
・誰でも簡単にできる
・柔らかくなくていい
・競い合わなくていい
・リハビリとして行っていい
ので
床バレエは
【寝たまま開脚なしに誰でもバレリーナ筋肉をつけれるバレエ】です。
⁡
ジュン先生の床バレエはどこで受けれるの？
・おうち床バレエ教室 
のみです。
⁡
現在、
床バレエを指導しながら
竹田純マスタークラスという
床バレエ資格取得x運営術のクラス活動も
フランスからしています。
 詳細は、プロフィールのリンクからお願いします🙇‍♂️ 
－－－－－－－－－－－－
⁡
気になる事がありましたら
気軽にコメントやDM下さいね😊
⁡
－－－－－－－－－－－－
⁡
私と旦那( @mr.krishome)の
YouTube【ジュンとクリス】チャンネル！
ぜひご登録お願いします🙇‍♂️
⁡
⁡
⁡
#お腹痩せ 
#くびれ
#ボディメイク
#美ボディメイク
#美ボディ女子
#美尻王子
#床バレエ
#beforeafter
#beforeafterweightloss 
#beforeandafter 
#workout
#exercise 
#ダイエット
#上品痩せ",423,https://www.instagram.com/p/C9CmKF5SnvY/
2024-02-12T13:19:44.000Z,juntakeda.bf,1460,"🔻【WEBセミナーのご案内】
⁡
受け取りを希望する方は…
⁡
❤️ か 💛 をコメントしてください。

《DM➡︎LINE登録➡︎セミナー予約》のステップです。

－－－－－－－－－－－－

🔥現在の活動と話題の床バレエとは？🔥

私は
フランスで90年間大人気の
床×バレエの専門家です。

バレリーナ筋肉で…
・痩せたい
・整体したい
・つけたくない筋肉ばかりついてしまい怪我しやすいので別人に変わりたい　
の方にはオススメの床バレエです！

床バレエとバレエの違いは？
・誰でも簡単にできる
・柔らかくなくていい
・競い合わなくていい
・リハビリとして行っていい
ので
床バレエは
【寝たまま開脚なしに誰でもバレリーナ筋肉をつけれるバレエ】です。

ジュン先生の床バレエはどこで受けれるの？
・おうち床バレエ教室 
のみです。

現在、
床バレエを指導しながら
竹田純マスタークラスという
床バレエ資格取得x運営術のクラス活動も
フランスからしています。
 詳細は、プロフィールのリンクからお願いします🙇‍♂️ 
－－－－－－－－－－－－

気になる事がありましたら
気軽にコメントやDM下さいね😊

－－－－－－－－－－－－

私と旦那( @mr.krishome)の
YouTube【ジュンとクリス】チャンネル！
ぜひご登録お願いします🙇‍♂️

#床バレエ協会 
#床バレエマスタークラス 
#美尻王子
#床バレエ
#beforeafter
#workout
#ダイエット
#上品痩せ 
#資格取得",435,https://www.instagram.com/p/C3P7ZKSvKFv/
2026-06-09T10:00:13.000Z,pt_kettyo,85,"手足を上げると腰が反る原因
@pt_kettyo

こんにちは！
ピラティススタジオlulutoの戸田です☺️

よくあるこのエクササイズ…
多くの方は「高く上げよう！」
と頑張るのですが、

そうすると
・腰椎が過剰に反る
・肋骨が落ちる
・首に力が入る
といった代償が起こりやすくなります。

今回のポイント
・頭頂と尾骨を遠くへ伸ばす
 ・手足も遠くへ伸ばす
・高さより長さを意識する

保存してぜひ試してみてください！

詳しい動きは
動画を保存してチェックしてみてください☺️

他の投稿はここから
🔻
@pt_kettyo
※本アカウント内の投稿内容は
あくまで個人の見解です。

＝＝＝＝＝＝＝＝＝＝＝＝＝
ピラティススタジオluluto 代表
戸田　圭哉

大学卒業後、理学療法士として東京の病院で勤務
その後「ピラティス」に出会い人生が変わる

パーソナルトレーナーを経て、
2022年3月に「ピラティススタジオluluto」をOPEN！

2026年2月には国内外98店舗も展開するチェーン店へ拡大させる

🔻ルルトのインストラクター採用に興味がある方はこちらのアカウントもチェック
@luluto_recruit

今はスタジオ運営と同時にピラティスで
体も心も健康に！をテーマにPHIピラティスマスタートレーナーとして
「ピラティスインストラクター養成コース」も開講中

🔻養成コースが気になる方はこちらへDMを
📩@pt_kettyo
＝＝＝＝＝＝＝＝＝＝＝＝＝",0,https://www.instagram.com/p/DZXGs4ETnV1/
2023-06-07T06:34:52.000Z,shinkyu_refine,477,"食いしばりは舌の正しい位置によって改善します！

唇は閉じて舌先は
前歯裏の付け根から
上顎にぴったりと沿うように
意識しましょう。
 
前歯は押しません、当たりません。
 舌の正しい姿勢あるべき位置を
クセづけにしていきましょう。",2,https://www.instagram.com/p/CtLeU-Kp-Je/
2026-03-04T05:57:14.000Z,shinkyu_refine,83,"リールや投稿を頑張っても、予約が増えない整体院へ。

施術動画×専門性で予約につなぎInstagramで
「選ばれる理由」を作る

食いしばり専門×小顔整体 集客プログラム

フォロワー4万人・100万再生の施術動画から生まれた
食いしばり専門×小顔整体のInstagram集客プログラム

【BITELESS】

BITELESSの価値（なぜ食いしばり専門か）

食いしばり×小顔という専門分野を軸に、
　　・食いしばりで悩んでる方が多い
	•その人に向けてどんな施術動画を撮るか
	•何を伝えれば「この人にお願いしたい」と思われるか
	•見られるInstagramから予約に繋がるInstagramへ

この一連を、
1人サロンでも再現できるテンプレートに落とし込み、
少人数で伴走します。

1人サロンでも新規30人/月を作るSNS集客

※広告に頼らず、1人サロンでも再現できた事例です。

Instagramフォロワー4万人
リール100万再生の施術動画実績
開業半年で新規40人/月を達成

“施術動画で集客できる仕組み”をあなたの院に導入します。
まずは無料診断で導入可否を確認してください。

#BITELESS
#小顔整体
#スクール
#食いしばり",1,https://www.instagram.com/p/DVc15aNEQXV/
2026-01-02T11:44:18.000Z,holistic_remedialtherapy,219,"あけましておめでとうございます😘
本年度もどうぞ、よろしくお願い申し上げます。🎍

　　日本にいながら、海外留学するレベルで
　　　　　　とことん学べる【神オンラインサロン】
⁡
⁡
　　世界基準の機能解剖、テクニック
　　　　　　　　　　根拠のある国際レベルの
　　解剖学に基づいた肩甲骨調整を学ぶ
　　　　　　　　　　　　　4ヶ月のプログラム
⁡
　いよいよ、1月5日0時〜（月曜日）
　　　　　　　　　　　　新規募集開始です‼️
　　（２０２6年1月5日受付スタート　締め切り16日）
⁡
＼🌺フォロワーさん、公式ライン登録者様限定！
　　　　　100名様限定　無料セミナーご招待/
⁡
⁡
⁡
⁡
【お年玉🧧大特典😘
無料で受けれる3つのセミナー⬇️⬇️】
⁡
⏰2026年1月5日21時ー22時半
人体基礎セミナー
⁡
⏰ 1月6日10時半ー11時半
肩甲骨調整と評価の基礎
⁡
⏰1月13日10時半ー11時半（最大12時）
肩甲骨のお絵描き解剖学
⁡
⁡
本来7700円✖️3つ
23100円のセミナーが、限定100名で
無料🆓でご招待！！！
⁡
　
⚠️人数集まり次第、キャンペーンは
終了となります。
⁡
⁡
⁡
⁡
世界基準の
ホリスティックリメディアルセラピーの世界を
ぜひ、体験してみてください♡
⁡
⁡
⚠️セミナー参加には
サブスク登録が必要となります。
中級コース8800円に無料で1週間
無料🆓ご招待をさせていただきます！
⁡

⚠️申し込み期限1月16日まで
継続されない場合は、いつでも解約可能です🉑
⁡
⁡
⁡
⁡
お待たせしました♡
ホリスティック解剖学アカデミー
NextStage
⁡
⁡
来年から大幅リニューアルして
認定資格コースを導入しました。
（上級コースのみ）
⁡
🌟オンライン問題集付きで
自宅でテストが受けれる。
⁡
🌟臨床における（ケーススタディ）を通して
どのように解剖学を扱っていくか？の部分まで
しっかりとお伝えしていく
⁡
新しいセミナーが上級コースに
追加されます♡
⁡
⁡
⁡
✅アーカイブみて、解剖学が
わかった気になってしまってる。。
✅結局、現場に学んだことを生かしきれてない。
⁡
✅予算と押さえて、国際レベルの解剖学を
日本語で習得したい。
⁡
⁡
⁡
そんな方向けに、設立したホリアカ。
現在700名を超える会員様に
ご愛用いただき、全国的に士気が高まっています。
⁡
⁡
みんなで、日本のセラピストのレベル底上げをしましょう。
⁡
ぜひ、活用してください♡
⁡
⁡
⁡
募集は、2026年1月5日（月曜日）
⁡
⁡
3つのセミナーに無料🆓参加できる
特別招待も100名様のみ
承っておりますので、ぜひご参加くださいね❤️
⁡
⁡
🤩詳細と申し込みは、プロフィールから

@holistic_remedialtherapy 
⁡
⁡
⁡
🌺🌺🌺🌺 🌺🌺🌺🌺 🌺🌺🌺🌺 🌺🌺
⁡
世界基準の機能解剖❌栄養学に基づいた
　　　　　　日本で唯一の医療グレードの
⁡
　　オーダーメイドセラピーを学べる
　　　　　　　　　唯一無二のアカデミー
⁡
⁡
「ずっと学んでみたかった！！」が沢山詰まった
専門的な“人体の知識”を1からしっかり学べる授業内容！！
⁡
⁡
ケータイさえあれば
いつでもどこでも学べる
オンラインサロンも大人気です💖
⁡
⁡
現在会員様　制限中🚫
次の募集は1月5日です♡

⁡ 🤩申し込みは、プロフィールから

@holistic_remedialtherapy",0,https://www.instagram.com/p/DTAc98iktD7/
2025-03-06T02:13:12.000Z,__maipilates__,68,"""妊婦さんの腰の痛み""

腰痛に悩んでる方多いと思います🥺🎈

通常時に4.5kgのものを持った時に腰にかかる負担は""29.5kg""
それに比べて、妊娠後期に4.5kgのものを持った場合の腰への負担は""68kg""と約2.5倍です😢

腰痛に悩む人が多いのも納得🤔

骨盤ベルトでお腹を支えるように
自身の筋肉でも積極的にお腹を支えて
腰椎や骨盤の安定を促すことが大切です😌

お腹を体にすっぽりはまるようにしてあげると
腰痛以外にもマイナートラブルと呼ばれる
肩こり、恥骨痛、仙骨痛などなどにも
良い効果が見られます❣️

また体を動かし、呼吸を深めることで
血液循環を起こしむくみ解消、
快眠、ストレス軽減、不安感の解消などの
効果も期待できます🫶

--------------------
<マシーンレッスン>
都内でレッスンをしています♡
平日になりますが、ご希望の方はご連絡下さい😌

オススメの方
-忙しく毎日が過ぎていく
-仕事や趣味のパフォーマンスをあげたい
-産前産後
-小さいお子様と日々を過ごしている

からだのケア、姿勢改善はもちろん
足を踏み入れた瞬間に非日常を感じられる
氣の良いスタジオでお待ちしてます😌

詳細ご希望の方はオフィシャルラインまたは
DMからご連絡下さい！

<オンラインレッスン>

パーソナルのオンラインレッスンも募集してます😌
カナダからも可能なのでお時間ご相談ください♡",1,https://www.instagram.com/p/DG1ziwEyI1h/
2025-09-18T01:09:18.000Z,shinkyu_refine,184,"小顔整体の効果としては食いしばりから来るエラ張りや、顎関節症、顎が重だるい、偏頭痛、顔の左右差、しつこい浮腫み等、様々な身体の不調に対してアプローチしていきます。

⚠️特にエラ張りは関しては長年の癖等で蓄積されて出来たものなので1回の施術では改善しません。
『継続施術』が必要です。  #食いしばり
#エラ張り
#小顔整体
#小顔矯正
#都島",0,https://www.instagram.com/p/DOuYCPGkt8m/
2025-03-27T11:08:38.000Z,__maipilates__,56,"<側弯症ピラティス>

からだのポテンシャルってすごいんだ😌
諦めなくて大丈夫😌いつでも一緒に伴走していきたい🦋♡

そして呼吸がとにかく大事💡

地味ワーク沢山だけど、
地味ワークこそからだを変える近道😌

--------------------
<マシーンレッスン>
都内でレッスンをしています♡
平日になりますが、ご希望の方はご連絡下さい😌

オススメの方
-忙しく毎日が過ぎていく
-仕事や趣味のパフォーマンスをあげたい
-産前産後
-小さいお子様と日々を過ごしている

からだのケア、姿勢改善はもちろん
足を踏み入れた瞬間に非日常を感じられる
氣の良いスタジオでお待ちしてます😌

詳細ご希望の方はオフィシャルラインまたは
DMからご連絡下さい！

<オンラインレッスン>

パーソナルのオンラインレッスンも募集してます😌
カナダからも可能なのでお時間ご相談ください♡",2,https://www.instagram.com/p/DHs1gyKTFHO/
2026-06-02T08:48:10.000Z,tone_tokyo1015,51,".
.
.
.
.
人生には、
言葉にならない移ろいがあります

季節が巡るように
光の色が変わるように

カラダも心もいつも同じ場所には留まっていません

軽やかな日もあれば、
立ち止まりたくなる日もある。

揺蕩うように揺らぐ日々の中で
わたしたちはその瞬間、瞬間を生きています

toneという店舗名には
人生の移り変わる色調を優しく見つめながら寄り添い
意識を中心へ還していく

そんな想いを込めました。

何者かになるためではなく、
今ここにいる自分を感じるために...

この場所は、
心身を整えるためだけの場所ではありません。

慌ただしい日常の中で、
置き去りにしてしまった感覚を思い出し、
忘れかけていた感情を立ち上げていく。

呼吸に耳を澄ませ、
身体の声に触れ、
静かに自分へ還っていく場所。

光の入り方
草木の質感や手触り
風の通り道
人の手のぬくもり

目には見えないものこそ
わたしたちを深く整え
次第に輪郭を取り戻してくれるのだと思います。

この空間で過ごす時間が、
心の中にある桃源郷を思い出す時間となり
それぞれの人生に小さな余白をもたらしますように。

そしてこれから少しずつ、
toneの思想や世界観を
言葉と写真に残していこうと思います

ようこそ、tonetokyo へ

#tonetokyo
#中庸 
#余白のある暮らし
#感性を磨く
#子宮の叡智",1,https://www.instagram.com/p/DZE6e9UyrGH/
2026-03-06T12:30:43.000Z,taichi_flexible.body,5112,"縦開脚とコメントで
正しく180度開く解説動画を送ります！

開くたびに
前足のもも裏ばかり伸びる人。

それ、実は
後ろ足が使えていないのが原因です。

このポイントを意識するだけで
縦開脚はかなり180度に近づきます。

さらに

・腰痛予防
・股関節のバランス改善
・しなやかな体づくり

にも繋がります。

柔軟性は
「伸ばす」だけでは変わりません。
「正しく使う」こと。

これができると
体は驚くほど変わります。

知りたい方は
コメントに「縦開脚」と入力してください🧘‍♀️
解説動画をお送りします！

@taichi_flexible.body
しなやかで強い身体を作る
Flexible Bodymake

－－－－－－－－－－－－－－－－－－－－－
#縦開脚 #開脚ストレッチ #ハヌマーン #股関節ストレッチ #柔軟性アップ #ヨガ",5317,https://www.instagram.com/p/DViwUTaEbHR/
2026-05-09T10:01:07.000Z,kana_diet_recipe,196,"ダイエット中なのに、甘いものやめられない人これ見て🫶✨
食事だけで13kg痩せた私がハマってる、豆腐きな粉アイス🍨

使ってるのは無添加のピープロテイン💚
☑︎植物性でカラダにやさしい
☑︎乳酸菌入りで腸内環境サポート
☑︎美肌ケア成分も配合

甘いもの欲満たせるのに内側から整うのがほんとに嬉しい🥹💓

私も昔は我慢ばっかりでリバウンドしてたけど、
しっかり栄養を摂るようにしてから
体も肌もどっちも変わった。

我慢しなくてもキレイでいられる自分に🫶
甘いもの食べながらでも罪悪感ゼロで続けられるから、ダイエットが一気にラクになる✨

🔍楽天市場で
「BIKONA ピープロテイン」で検索してみて！

無理に減らすんじゃなくて、“選び方”を変えて理想の体をつくろう〜✨

▼詳しいレシピはこちら
✄˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗
《材料》
・絹豆腐…150g
・完熟バナナ…1本
・BIKONAプロテイン…大さじ2
・ラカント… 大さじ1

◎トッピング
・黒みつ… お好みで
・きな粉… お好みで
・ナッツ…お好みで

《作り方》
① ジップロックに豆腐とバナナを入れてよく揉み潰す
②①に残りの材料を入れてよく揉む
③②を冷凍庫で3時間以上冷やす
④器に盛りつけ、お好みでトッピングしたら完成✨

✄˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗

最後まで読んでくれてありがとうございます☺︎

このアカウントでは、
食改善で−13kg痩せたダイエットレシピを発信中👩‍🍳🥣

☑︎ 運動が続かない…
☑︎ 食べたいのに痩せたい…
☑︎ 忙しくてもできるレシピが知りたい…

そんな方はぜひフォローしてくれたら嬉しいです🕊️✨ ▷@kana_diet_recipe

✄˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗
 #PR #BIKONA #プロテイン#豆腐アイス",8,https://www.instagram.com/p/DYHR7iJPJMF/
2026-05-03T13:01:57.000Z,taichi_flexible.body,7255,"プランク姿勢は「手のひらの重心位置」を意識することで、肩甲骨が下制し、体幹が使える！
つまり、“筋肉を正しく使う”ことで柔らかさだけでなく姿勢のコントロール力も同時に手に入る。

ただ柔らかくするのではなく、
効かせながらプランクや四つん這いをおこなう。
これが、しなやかで強い身体をつくるコツです✨

@taichi_flexible.body
しなやかで強い身体をつくる Flexible Bodymake

－－－－－－－－－－－－－－－－－－－－－

#プランク #ストレッチ #開脚 #ヨガ #体幹",84,https://www.instagram.com/p/DX4J4fFTiI_/
2026-05-08T10:29:01.000Z,kana_diet_recipe,431,"13キロ痩せたレシピはこちら▷@kana_diet_recipe
いつでも見返せるように保存&フォローおすすめです🫶

こんばんは、カナです🌿
今日のレシピは”濃厚アボカドユッケ🥑”

ダイエット中って
こってり系食べたくなるよね…？

でもこれなら
✔︎ 良質な脂質たっぷりで満足感◎
✔︎ トマトでさっぱり
✔︎ タレ混ぜるだけで超簡単

濃厚なのに後味軽くて
無限に食べたくなるやつ🤦‍♀️💓

お腹いっぱい食べても罪悪感なしで
ちゃんと満たされるのが嬉しい🥺
保存して作ってみてね🫶

▼詳しいレシピはこちら
✄˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗
《材料》
・アボカド…1個
・トマト…1個
・オクラ…お好きなだけ
・ツナ…1缶

★コチュジャン…大さじ1
★マヨネーズ…小さじ1
★しょうゆ…大さじ1/2
★ごま油…大さじ1/2

◎トッピング
・いりごま…適量
・卵黄…1個

《作り方》
①アボカド、トマトは食べやすい大きさに切る
②ボウルに★を入れて混ぜる
③②にトッピング以外の材料を入れて混ぜる
④③にいりごま、卵黄をトッピングしたら完成✨

感想や質問など、どんなことでもコメントいただけると嬉しいです☺️

✄˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗

最後まで読んでくれてありがとうございます☺︎

このアカウントでは、
食改善で−13kg痩せたダイエットレシピを発信中👩‍🍳🥣

☑︎ 運動が続かない…
☑︎ 食べたいのに痩せたい…
☑︎ 忙しくてもできるレシピが知りたい…

そんな方はぜひフォローしてくれたら嬉しいです🕊️✨ ▷@kana_diet_recipe

✄˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗˗
 #ヘルシーレシピ#ダイエットレシピ#アボカド#ユッケ",18,https://www.instagram.com/p/DYEwXFqPb5T/
2026-05-11T13:37:31.000Z,taichi_flexible.body,11562,"開脚は「骨盤の位置次第」で、足の付け根の詰まり感が大きく変わります。

特に、骨盤を前傾しようとした時に詰まりを感じる方は、【大腿筋膜張筋】の硬さが原因のひとつ。
先にここをほぐすことで、股関節がスムーズに動きやすくなり、開脚の可動域も一段と広がります✨

つまり、“正しくほぐす”ことで
柔らかさだけでなく、動きをコントロールする力まで同時に手に入る。

ただ柔らかくするのではなく、
「効かせながら開脚を行う」。

これが、しなやかで強い身体をつくるコツです🧘‍♂️🔥

@taichi_flexible.body
しなやかで強い身体をつくる Flexible Bodymake

－－－－－－－－－－－－－－－－－－－－－

#横開脚 #開脚 #ストレッチ #股関節 #ヨガ 柔軟性 ボディメイク",41,https://www.instagram.com/p/DYM0WntTqLr/
